"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAEIEUS","198811","11.564","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198812","14.446","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198813","117.611","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198901","12.214","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198902","14.064","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198903","13.271","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198904","9.223","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198905","8.142","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198906","10.205","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198907","10.024","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198908","9.016","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198909","8.292","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198910","6.745","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198911","9.22","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198912","17.722","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","198913","128.139","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199001","9.56","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199002","7.819","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199003","8.417","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199004","8.38","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199005","7.868","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199006","10.932","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199007","10.712","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199008","9.104","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199009","6.73","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199010","6.086","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199011","5.232","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199012","6.698","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199013","97.538","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199101","7.633","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199102","7.072","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199103","7.109","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199104","6.54","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199105","8.858","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199106","8.963","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199107","9.036","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199108","9.445","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199109","7.029","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199110","5.276","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199111","6.457","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199112","7.261","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199113","90.679","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199201","8.473","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199202","6.871","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199203","7.288","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199204","5.473","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199205","4.442","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199206","6.294","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199207","7.246","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199208","6.124","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199209","5.892","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199210","5.891","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199211","5.881","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199212","5.653","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199213","75.528","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199301","6.31","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199302","6.083","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199303","7.354","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199304","4.593","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199305","4.71","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199306","6.814","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199307","9.853","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199308","10.198","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199309","8.45","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199310","6.628","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199311","6.564","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199312","8.857","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199313","86.415","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199401","12.975","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199402","8.596","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199403","7.138","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199404","6.754","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199405","6.122","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199406","8.755","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199407","8.267","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199408","5.444","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199409","4.537","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199410","4.157","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199411","4.064","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199412","4.437","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199413","81.247","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199501","4.152","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199502","6.473","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199503","3.124","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199504","3.152","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199505","4.227","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199506","4.423","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199507","6.736","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199508","7.945","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199509","4.59","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199510","3.606","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199511","3.799","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199512","6.485","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199513","58.712","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199601","7.261","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199602","7.574","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199603","5.524","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199604","3.128","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199605","3.804","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199606","5.186","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199607","7.088","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199608","5.981","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199609","4.759","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199610","3.421","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199611","4.106","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199612","5.566","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199613","63.396","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199701","7.162","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199702","3.94","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199703","3.668","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199704","3.832","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199705","4.507","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199706","6.559","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199707","8.569","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199708","7.198","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199709","7.132","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PAEIEUS","199710","6.635","6","Petroleum Electric Power Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
